year,state,congressional_district,party,candidatevotes,totalvotes
1982,VIRGINIA,7,REPUBLICAN,76752,128224
1982,VIRGINIA,8,REPUBLICAN,69620,140070
1982,VIRGINIA,9,DEMOCRAT,76227,151238
1982,VIRGINIA,10,REPUBLICAN,86506,164035
1982,WASHINGTON,1,REPUBLICAN,123956,183400
1982,WASHINGTON,2,DEMOCRAT,101383,170005
1982,WASHINGTON,3,DEMOCRAT,97323,162058
1982,WASHINGTON,4,REPUBLICAN,112148,160668
1982,WASHINGTON,5,DEMOCRAT,109549,170365
1982,WASHINGTON,6,DEMOCRAT,89985,143898
1982,WASHINGTON,7,DEMOCRAT,126313,178072
1982,WASHINGTON,8,REPUBLICAN,79209,139033
1982,WEST VIRGINIA,1,DEMOCRAT,79529,149598
1982,WEST VIRGINIA,2,DEMOCRAT,87904,137317
1982,WEST VIRGINIA,3,DEMOCRAT,84619,146250
1982,WEST VIRGINIA,4,DEMOCRAT,91184,113238
1982,WISCONSIN,1,DEMOCRAT,95055,155804
1982,WISCONSIN,2,DEMOCRAT,112677,186045
1982,WISCONSIN,3,REPUBLICAN,99304,175465
1982,WISCONSIN,4,DEMOCRAT,129557,137024
1982,WISCONSIN,5,DEMOCRAT,99713,156921
1982,WISCONSIN,6,REPUBLICAN,111348,171283
1982,WISCONSIN,7,DEMOCRAT,122124,179668
1982,WISCONSIN,8,REPUBLICAN,101379,177152
1982,WISCONSIN,9,REPUBLICAN,111503,111570
1982,WYOMING,0,REPUBLICAN,113236,159277
1984,ALABAMA,1,REPUBLICAN,102479,200934
1984,ALABAMA,2,REPUBLICAN,118153,195815
1984,ALABAMA,3,DEMOCRAT,120357,125102
1984,ALABAMA,4,DEMOCRAT,120106,120106
1984,ALABAMA,5,DEMOCRAT,140542,146575
1984,ALABAMA,6,DEMOCRAT,130973,219710
1984,ALABAMA,7,DEMOCRAT,135834,140332
1984,ALASKA,0,REPUBLICAN,113582,206437
1984,ARIZONA,1,REPUBLICAN,162418,208027
1984,ARIZONA,2,DEMOCRAT,106332,121215
1984,ARIZONA,3,REPUBLICAN,156686,218328
1984,ARIZONA,4,REPUBLICAN,167558,167615
1984,ARIZONA,5,REPUBLICAN,116075,227938
1984,ARKANSAS,1,DEMOCRAT,121047,124528
1984,ARKANSAS,2,DEMOCRAT,103165,219079
1984,ARKANSAS,3,REPUBLICAN,1,1
1984,ARKANSAS,4,DEMOCRAT,117123,119639
1984,CALIFORNIA,1,DEMOCRAT,157037,252223
1984,CALIFORNIA,2,REPUBLICAN,158679,228472
1984,CALIFORNIA,3,DEMOCRAT,131369,131369
1984,CALIFORNIA,4,DEMOCRAT,130109,211921
1984,CALIFORNIA,5,DEMOCRAT,139692,193204
1984,CALIFORNIA,6,DEMOCRAT,162511,239096
1984,CALIFORNIA,7,DEMOCRAT,158306,237291
1984,CALIFORNIA,8,DEMOCRAT,144316,239223
1984,CALIFORNIA,9,DEMOCRAT,136511,195308
1984,CALIFORNIA,10,DEMOCRAT,102469,164177
1984,CALIFORNIA,11,DEMOCRAT,147607,211115
1984,CALIFORNIA,12,REPUBLICAN,155795,252693
1984,CALIFORNIA,13,DEMOCRAT,139851,214353
1984,CALIFORNIA,14,REPUBLICAN,179238,244472
1984,CALIFORNIA,15,DEMOCRAT,109590,167406
1984,CALIFORNIA,16,DEMOCRAT,153377,216687
1984,CALIFORNIA,17,REPUBLICAN,128802,177690
1984,CALIFORNIA,18,DEMOCRAT,128186,190525
1984,CALIFORNIA,19,REPUBLICAN,153187,227626
1984,CALIFORNIA,20,REPUBLICAN,151732,214039
1984,CALIFORNIA,21,REPUBLICAN,173504,239968
1984,CALIFORNIA,22,REPUBLICAN,184981,217017
1984,CALIFORNIA,23,DEMOCRAT,140461,228134
1984,CALIFORNIA,24,DEMOCRAT,97340,153607
1984,CALIFORNIA,25,DEMOCRAT,74261,103599
1984,CALIFORNIA,26,DEMOCRAT,117080,186452
1984,CALIFORNIA,27,DEMOCRAT,116933,212781
1984,CALIFORNIA,28,DEMOCRAT,113076,149517
1984,CALIFORNIA,29,DEMOCRAT,108777,125558
1984,CALIFORNIA,30,DEMOCRAT,64378,124333
1984,CALIFORNIA,31,DEMOCRAT,100658,142349
1984,CALIFORNIA,32,DEMOCRAT,102961,169705
1984,CALIFORNIA,33,REPUBLICAN,147363,208619
1984,CALIFORNIA,34,DEMOCRAT,87060,145527
1984,CALIFORNIA,35,REPUBLICAN,176477,206467
1984,CALIFORNIA,36,DEMOCRAT,104438,184650
1984,CALIFORNIA,37,REPUBLICAN,149955,235863
1984,CALIFORNIA,38,REPUBLICAN,86545,162797
1984,CALIFORNIA,39,REPUBLICAN,175788,230677
1984,CALIFORNIA,40,REPUBLICAN,164257,254974
1984,CALIFORNIA,41,REPUBLICAN,161068,253846
1984,CALIFORNIA,42,REPUBLICAN,177783,243619
1984,CALIFORNIA,43,REPUBLICAN,165643,223517
1984,CALIFORNIA,44,DEMOCRAT,99378,142561
1984,CALIFORNIA,45,REPUBLICAN,149011,198307
1984,COLORADO,1,DEMOCRAT,126348,203873
1984,COLORADO,2,DEMOCRAT,118580,222859
1984,COLORADO,3,REPUBLICAN,122669,214974
1984,COLORADO,4,REPUBLICAN,146469,205930
1984,COLORADO,5,REPUBLICAN,163654,208242
1984,COLORADO,6,REPUBLICAN,171427,191760
1984,CONNECTICUT,1,DEMOCRAT,147748,239362
1984,CONNECTICUT,2,DEMOCRAT,124110,228253
1984,CONNECTICUT,3,DEMOCRAT,129230,245795
1984,CONNECTICUT,4,REPUBLICAN,165644,235310
1984,CONNECTICUT,5,REPUBLICAN,130700,240657
1984,CONNECTICUT,6,REPUBLICAN,155422,242911
1984,DELAWARE,0,DEMOCRAT,142070,243014
1984,FLORIDA,1,DEMOCRAT,1,1
1984,FLORIDA,2,DEMOCRAT,1,1
1984,FLORIDA,3,DEMOCRAT,1,1
1984,FLORIDA,4,DEMOCRAT,134694,207912
1984,FLORIDA,5,REPUBLICAN,1,1
1984,FLORIDA,6,DEMOCRAT,167409,168583
1984,FLORIDA,7,DEMOCRAT,100430,170710
1984,FLORIDA,8,REPUBLICAN,184553,229946
1984,FLORIDA,9,REPUBLICAN,191343,243493
1984,FLORIDA,10,REPUBLICAN,126206,203841
1984,FLORIDA,11,DEMOCRAT,145764,240890
1984,FLORIDA,12,REPUBLICAN,1,1
1984,FLORIDA,13,REPUBLICAN,1,1
1984,FLORIDA,14,DEMOCRAT,153935,277861
1984,FLORIDA,15,REPUBLICAN,128097,194930
1984,FLORIDA,16,DEMOCRAT,108410,192313
1984,FLORIDA,17,DEMOCRAT,1,1
1984,FLORIDA,18,DEMOCRAT,76404,126222
1984,FLORIDA,19,DEMOCRAT,115631,179951
1984,GEORGIA,1,DEMOCRAT,126082,154563
1984,GEORGIA,2,DEMOCRAT,110561,110566
1984,GEORGIA,3,DEMOCRAT,111061,136473
1984,GEORGIA,4,REPUBLICAN,120456,226835
1984,GEORGIA,5,DEMOCRAT,151233,151250
1984,GEORGIA,6,REPUBLICAN,116655,168717
1984,GEORGIA,7,DEMOCRAT,106586,193020
1984,GEORGIA,8,DEMOCRAT,100936,100940
1984,GEORGIA,9,DEMOCRAT,109422,162165
1984,GEORGIA,10,DEMOCRAT,116364,116374
1984,HAWAII,1,DEMOCRAT,114884,138865
1984,HAWAII,2,DEMOCRAT,112377,136741
1984,IDAHO,1,REPUBLICAN,139085,202676
1984,IDAHO,2,DEMOCRAT,101266,202399
1984,ILLINOIS,1,DEMOCRAT,177438,185534
1984,ILLINOIS,2,DEMOCRAT,155349,187215
1984,ILLINOIS,3,DEMOCRAT,143363,222582
1984,ILLINOIS,4,REPUBLICAN,121744,190291
1984,ILLINOIS,5,DEMOCRAT,106597,167708
1984,ILLINOIS,6,REPUBLICAN,157370,209562
1984,ILLINOIS,7,DEMOCRAT,135493,172908
1984,ILLINOIS,8,DEMOCRAT,114385,160417
1984,ILLINOIS,9,DEMOCRAT,144879,214495
1984,ILLINOIS,10,REPUBLICAN,153330,211140
1984,ILLINOIS,11,DEMOCRAT,138171,220690
1984,ILLINOIS,12,REPUBLICAN,159582,205119
1984,ILLINOIS,13,REPUBLICAN,157603,235234
1984,ILLINOIS,14,REPUBLICAN,135967,218738
1984,ILLINOIS,15,REPUBLICAN,149096,203613
1984,ILLINOIS,16,REPUBLICAN,127684,218538
1984,ILLINOIS,17,DEMOCRAT,128273,226345
1984,ILLINOIS,18,REPUBLICAN,136183,223106
1984,ILLINOIS,19,DEMOCRAT,117634,225103
1984,ILLINOIS,20,DEMOCRAT,145092,236821
1984,ILLINOIS,21,DEMOCRAT,127046,211194
1984,ILLINOIS,22,DEMOCRAT,116952,232728
1984,INDIANA,1,DEMOCRAT,147035,207964
1984,INDIANA,2,DEMOCRAT,118965,222663
1984,INDIANA,3,REPUBLICAN,115139,219752
1984,INDIANA,4,REPUBLICAN,129674,213119
1984,INDIANA,5,REPUBLICAN,143560,211355
1984,INDIANA,6,REPUBLICAN,178814,245864
1984,INDIANA,7,REPUBLICAN,147787,219694
1984,INDIANA,8,DEMOCRAT,116645,234092
1984,INDIANA,9,DEMOCRAT,137018,210340
1984,INDIANA,10,DEMOCRAT,115274,195493
1984,IOWA,1,REPUBLICAN,131182,196475
1984,IOWA,2,REPUBLICAN,136893,214228
1984,IOWA,3,REPUBLICAN,133737,220311
1984,IOWA,4,DEMOCRAT,136922,225639
1984,IOWA,5,REPUBLICAN,104632,206067
1984,IOWA,6,DEMOCRAT,127706,205888
1984,KANSAS,1,REPUBLICAN,159931,210763
1984,KANSAS,2,DEMOCRAT,112263,187052
1984,KANSAS,3,REPUBLICAN,117159,213902
1984,KANSAS,4,DEMOCRAT,138917,186693
1984,KANSAS,5,REPUBLICAN,144075,195915
1984,KENTUCKY,1,DEMOCRAT,112180,112180
1984,KENTUCKY,2,DEMOCRAT,93042,149742
1984,KENTUCKY,3,DEMOCRAT,145680,215138
1984,KENTUCKY,4,REPUBLICAN,108398,202038
1984,KENTUCKY,5,REPUBLICAN,125164,164947
1984,KENTUCKY,6,REPUBLICAN,126525,177108
1984,KENTUCKY,7,DEMOCRAT,122679,166569
1984,LOUISIANA,1,REPUBLICAN,1,1
1984,LOUISIANA,2,DEMOCRAT,1,1
1984,LOUISIANA,3,DEMOCRAT,1,1
1984,LOUISIANA,4,DEMOCRAT,1,1
1984,LOUISIANA,5,DEMOCRAT,1,1
1984,LOUISIANA,6,REPUBLICAN,1,1
1984,LOUISIANA,7,DEMOCRAT,1,1
1984,LOUISIANA,8,DEMOCRAT,1,1
1984,MAINE,1,REPUBLICAN,182785,287765
1984,MAINE,2,REPUBLICAN,192166,253773
1984,MARYLAND,1,DEMOCRAT,96673,165538
1984,MARYLAND,2,REPUBLICAN,111517,217089
1984,MARYLAND,3,DEMOCRAT,133189,195261
1984,MARYLAND,4,REPUBLICAN,114430,172743
1984,MARYLAND,5,DEMOCRAT,116310,161149
1984,MARYLAND,6,DEMOCRAT,123383,189442
1984,MARYLAND,7,DEMOCRAT,139488,139489
1984,MARYLAND,8,DEMOCRAT,181947,254569
1984,MASSACHUSETTS,1,REPUBLICAN,162646,223037
1984,MASSACHUSETTS,2,DEMOCRAT,132693,193254
1984,MASSACHUSETTS,3,DEMOCRAT,148461,220254
1984,MASSACHUSETTS,4,DEMOCRAT,172903,233032
1984,MASSACHUSETTS,5,DEMOCRAT,120008,224927
1984,MASSACHUSETTS,6,DEMOCRAT,168662,239649
1984,MASSACHUSETTS,7,DEMOCRAT,167211,234190
1984,MASSACHUSETTS,8,DEMOCRAT,179617,195603
1984,MASSACHUSETTS,9,DEMOCRAT,153132,153252
1984,MASSACHUSETTS,10,DEMOCRAT,143062,256824
1984,MASSACHUSETTS,11,DEMOCRAT,172010,172025
1984,MICHIGAN,1,DEMOCRAT,152432,170510
1984,MICHIGAN,2,REPUBLICAN,140688,205132
1984,MICHIGAN,3,DEMOCRAT,106505,201224
1984,MICHIGAN,4,REPUBLICAN,127907,191087
1984,MICHIGAN,5,REPUBLICAN,140131,226678
1984,MICHIGAN,6,DEMOCRAT,106705,203530
1984,MICHIGAN,7,DEMOCRAT,145070,155748
1984,MICHIGAN,8,DEMOCRAT,126161,195845
1984,MICHIGAN,9,REPUBLICAN,150885,212805
1984,MICHIGAN,10,REPUBLICAN,104950,209645
1984,MICHIGAN,11,REPUBLICAN,126992,216634
1984,MICHIGAN,12,DEMOCRAT,113772,194984
1984,MICHIGAN,13,DEMOCRAT,132222,152638
1984,MICHIGAN,14,DEMOCRAT,113610,192142
1984,MICHIGAN,15,DEMOCRAT,98973,165152
1984,MICHIGAN,16,DEMOCRAT,121463,190622
1984,MICHIGAN,17,DEMOCRAT,133064,133105
1984,MICHIGAN,18,REPUBLICAN,186505,234884
1984,MINNESOTA,1,DEMOCRAT,140095,245837
1984,MINNESOTA,2,REPUBLICAN,153308,243097
1984,MINNESOTA,3,REPUBLICAN,207819,283978
1984,MINNESOTA,4,DEMOCRAT,167678,228071
1984,MINNESOTA,5,DEMOCRAT,165075,235442
1984,MINNESOTA,6,DEMOCRAT,154603,255692
1984,MINNESOTA,7,REPUBLICAN,135087,236839
1984,MINNESOTA,8,DEMOCRAT,165727,246483
1984,MISSISSIPPI,1,DEMOCRAT,136530,154521
1984,MISSISSIPPI,2,REPUBLICAN,92392,182420
1984,MISSISSIPPI,3,DEMOCRAT,158002,158002
1984,MISSISSIPPI,4,DEMOCRAT,113635,205432
1984,MISSISSIPPI,5,REPUBLICAN,142637,168477
1984,MISSOURI,1,DEMOCRAT,147436,215974
1984,MISSOURI,2,DEMOCRAT,139123,268616
1984,MISSOURI,3,DEMOCRAT,193537,193537
1984,MISSOURI,4,DEMOCRAT,150624,225058
1984,MISSOURI,5,DEMOCRAT,150675,228220
1984,MISSOURI,6,REPUBLICAN,150996,232913
1984,MISSOURI,7,REPUBLICAN,164586,236453
1984,MISSOURI,8,REPUBLICAN,134186,205108
1984,MISSOURI,9,DEMOCRAT,123588,233688
1984,MONTANA,1,DEMOCRAT,126998,193452
1984,MONTANA,2,REPUBLICAN,116932,177377
1984,NEBRASKA,1,REPUBLICAN,158836,214364
1984,NEBRASKA,2,REPUBLICAN,139384,214883
1984,NEBRASKA,3,REPUBLICAN,183901,220814
1984,NEVADA,1,DEMOCRAT,73242,130518
1984,NEVADA,2,REPUBLICAN,99775,140106
1984,NEW HAMPSHIRE,1,REPUBLICAN,111627,190486
1984,NEW HAMPSHIRE,2,REPUBLICAN,138975,182411
1984,NEW JERSEY,1,DEMOCRAT,152125,211711
1984,NEW JERSEY,2,DEMOCRAT,132841,210072
1984,NEW JERSEY,3,DEMOCRAT,122291,229422
1984,NEW JERSEY,4,REPUBLICAN,139295,227203
1984,NEW JERSEY,5,REPUBLICAN,171979,241645
1984,NEW JERSEY,6,DEMOCRAT,118532,212080
1984,NEW JERSEY,7,REPUBLICAN,165685,223282
1984,NEW JERSEY,8,DEMOCRAT,118793,189395
1984,NEW JERSEY,9,DEMOCRAT,149493,238659
1984,NEW JERSEY,10,DEMOCRAT,111244,132956
1984,NEW JERSEY,11,REPUBLICAN,133662,239700
1984,NEW JERSEY,12,REPUBLICAN,148042,227833
1984,NEW JERSEY,13,REPUBLICAN,141136,232483
1984,NEW JERSEY,14,DEMOCRAT,115117,175217
1984,NEW MEXICO,1,REPUBLICAN,115808,178342
1984,NEW MEXICO,2,REPUBLICAN,116006,156069
1984,NEW MEXICO,3,DEMOCRAT,100470,165209
1984,NEW YORK,1,REPUBLICAN,92262,201580
1984,NEW YORK,2,DEMOCRAT,92329,178503
1984,NEW YORK,3,DEMOCRAT,120191,235751
1984,NEW YORK,4,REPUBLICAN,138209,224679
1984,NEW YORK,5,REPUBLICAN,125236,222191
1984,NEW YORK,6,DEMOCRAT,116411,145138
1984,NEW YORK,7,DEMOCRAT,92478,141044
1984,NEW YORK,8,DEMOCRAT,99046,166573
1984,NEW YORK,9,DEMOCRAT,71420,135330
1984,NEW YORK,10,DEMOCRAT,110308,159992
1984,NEW YORK,11,DEMOCRAT,77169,95064
1984,NEW YORK,12,DEMOCRAT,78364,90656
1984,NEW YORK,13,DEMOCRAT,78455,125347
1984,NEW YORK,14,REPUBLICAN,98148,166817
1984,NEW YORK,15,REPUBLICAN,102317,192048
1984,NEW YORK,16,DEMOCRAT,104337,121398
1984,NEW YORK,17,DEMOCRAT,151534,199479
1984,NEW YORK,18,DEMOCRAT,81260,96328
1984,NEW YORK,19,DEMOCRAT,83339,163539
1984,NEW YORK,20,DEMOCRAT,102842,213349
1984,NEW YORK,21,REPUBLICAN,141091,204327
1984,NEW YORK,22,REPUBLICAN,144278,210486
1984,NEW YORK,23,DEMOCRAT,188144,241846
1984,NEW YORK,24,REPUBLICAN,147150,224207
1984,NEW YORK,25,REPUBLICAN,140256,192690
1984,NEW YORK,26,REPUBLICAN,122168,185920
1984,NEW YORK,27,REPUBLICAN,112247,215816
1984,NEW YORK,28,DEMOCRAT,123334,218061
1984,NEW YORK,29,REPUBLICAN,138362,198662
1984,NEW YORK,30,REPUBLICAN,109184,220273
1984,NEW YORK,31,REPUBLICAN,152810,224488
1984,NEW YORK,32,DEMOCRAT,132826,201776
1984,NEW YORK,33,DEMOCRAT,148085,200078
1984,NEW YORK,34,DEMOCRAT,110902,204478
1984,NORTH CAROLINA,1,DEMOCRAT,122815,182968
1984,NORTH CAROLINA,2,DEMOCRAT,122292,180604
1984,NORTH CAROLINA,3,DEMOCRAT,100185,156281
1984,NORTH CAROLINA,4,REPUBLICAN,117436,231898
1984,NORTH CAROLINA,5,DEMOCRAT,109831,216430
1984,NORTH CAROLINA,6,REPUBLICAN,102925,203473
1984,NORTH CAROLINA,7,DEMOCRAT,92157,155782
1984,NORTH CAROLINA,8,DEMOCRAT,99731,196085
1984,NORTH CAROLINA,9,REPUBLICAN,109420,218519
1984,NORTH CAROLINA,10,REPUBLICAN,142873,194733
1984,NORTH CAROLINA,11,REPUBLICAN,112598,220882
1984,NORTH DAKOTA,0,DEMOCRAT,242968,308729
1984,OHIO,1,DEMOCRAT,121577,220658
1984,OHIO,2,REPUBLICAN,149856,218453
1984,OHIO,3,DEMOCRAT,151398,151398
1984,OHIO,4,REPUBLICAN,162199,209217
1984,OHIO,5,REPUBLICAN,132582,211391
1984,OHIO,6,REPUBLICAN,150101,202828
1984,OHIO,7,REPUBLICAN,147885,192858
1984,OHIO,8,REPUBLICAN,155200,201873
1984,OHIO,9,DEMOCRAT,117985,214909
1984,OHIO,10,REPUBLICAN,149337,204509
1984,OHIO,11,DEMOCRAT,133096,199374
1984,OHIO,12,REPUBLICAN,148899,214114
1984,OHIO,13,DEMOCRAT,131923,198756
1984,OHIO,14,DEMOCRAT,155729,218095
1984,OHIO,15,REPUBLICAN,148311,207181
1984,OHIO,16,REPUBLICAN,152399,210447
1984,OHIO,17,DEMOCRAT,123014,230661
1984,OHIO,18,DEMOCRAT,155759,205115
1984,OHIO,19,DEMOCRAT,139605,252839
1984,OHIO,20,DEMOCRAT,167115,167155
1984,OHIO,21,DEMOCRAT,165247,200648
1984,OKLAHOMA,1,DEMOCRAT,113919,218093
1984,OKLAHOMA,2,DEMOCRAT,148124,200013
1984,OKLAHOMA,3,DEMOCRAT,137964,177418
1984,OKLAHOMA,4,DEMOCRAT,109447,172039
1984,OKLAHOMA,5,REPUBLICAN,135167,178726
1984,OKLAHOMA,6,DEMOCRAT,96994,164595
1984,OREGON,1,DEMOCRAT,138393,260667
1984,OREGON,2,REPUBLICAN,132649,232826
1984,OREGON,3,DEMOCRAT,173438,239897
1984,OREGON,4,DEMOCRAT,134190,230687
1984,OREGON,5,REPUBLICAN,130424,239414
1984,PENNSYLVANIA,1,DEMOCRAT,148123,197682
1984,PENNSYLVANIA,2,DEMOCRAT,200484,220295
1984,PENNSYLVANIA,3,DEMOCRAT,152598,238786
1984,PENNSYLVANIA,4,DEMOCRAT,114040,200809
1984,PENNSYLVANIA,5,REPUBLICAN,141965,195551
1984,PENNSYLVANIA,6,DEMOCRAT,181165,181165
1984,PENNSYLVANIA,7,DEMOCRAT,124458,248504
1984,PENNSYLVANIA,8,DEMOCRAT,112648,221344
1984,PENNSYLVANIA,9,REPUBLICAN,118437,177986
1984,PENNSYLVANIA,10,REPUBLICAN,150166,194737
1984,PENNSYLVANIA,11,DEMOCRAT,108430,185122
1984,PENNSYLVANIA,12,DEMOCRAT,134384,194494
1984,PENNSYLVANIA,13,REPUBLICAN,133948,238704
1984,PENNSYLVANIA,14,DEMOCRAT,163818,213797
1984,PENNSYLVANIA,15,REPUBLICAN,110338,189828
1984,PENNSYLVANIA,16,REPUBLICAN,138477,177992
1984,PENNSYLVANIA,17,REPUBLICAN,129716,178651
1984,PENNSYLVANIA,18,DEMOCRAT,149628,238489
1984,PENNSYLVANIA,19,REPUBLICAN,141196,186742
1984,PENNSYLVANIA,20,DEMOCRAT,158751,208998
1984,PENNSYLVANIA,21,REPUBLICAN,125730,192109
1984,PENNSYLVANIA,22,DEMOCRAT,153514,194428
1984,PENNSYLVANIA,23,REPUBLICAN,94952,183909
1984,RHODE ISLAND,1,DEMOCRAT,130584,190610
1984,RHODE ISLAND,2,REPUBLICAN,134282,198623
1984,SOUTH CAROLINA,1,REPUBLICAN,103288,167310
1984,SOUTH CAROLINA,2,REPUBLICAN,108085,174027
1984,SOUTH CAROLINA,3,DEMOCRAT,88917,152166
1984,SOUTH CAROLINA,4,REPUBLICAN,105139,164424
1984,SOUTH CAROLINA,5,DEMOCRAT,98513,107291
1984,SOUTH CAROLINA,6,DEMOCRAT,97329,162384
1984,SOUTH DAKOTA,0,DEMOCRAT,181401,316222
1984,TENNESSEE,1,REPUBLICAN,113407,113442
1984,TENNESSEE,2,REPUBLICAN,132604,171453
1984,TENNESSEE,3,DEMOCRAT,99465,189683
1984,TENNESSEE,4,DEMOCRAT,93848,124863
1984,TENNESSEE,5,DEMOCRAT,138233,138286
1984,TENNESSEE,6,DEMOCRAT,103989,165565
1984,TENNESSEE,7,REPUBLICAN,107257,107278
1984,TENNESSEE,8,DEMOCRAT,118653,118668
1984,TENNESSEE,9,DEMOCRAT,133428,186497
1984,TEXAS,1,DEMOCRAT,139829,139829
1984,TEXAS,2,DEMOCRAT,113225,191067
1984,TEXAS,3,REPUBLICAN,228819,275709
1984,TEXAS,4,DEMOCRAT,120749,208341
1984,TEXAS,5,DEMOCRAT,94391,94391
1984,TEXAS,6,REPUBLICAN,131482,232281
1984,TEXAS,7,REPUBLICAN,213480,246315
1984,TEXAS,8,REPUBLICAN,113031,175103
1984,TEXAS,9,DEMOCRAT,120559,204865
1984,TEXAS,10,DEMOCRAT,186447,186785
1984,TEXAS,11,DEMOCRAT,112940,112940
1984,TEXAS,12,DEMOCRAT,106299,106302
1984,TEXAS,13,REPUBLICAN,107600,202967
1984,TEXAS,14,REPUBLICAN,104181,203066
1984,TEXAS,15,DEMOCRAT,104863,104863
1984,TEXAS,16,DEMOCRAT,76375,132964
1984,TEXAS,17,DEMOCRAT,143012,143012
1984,TEXAS,18,DEMOCRAT,109626,139110
1984,TEXAS,19,REPUBLICAN,102805,176849
1984,TEXAS,20,DEMOCRAT,100443,100443
1984,TEXAS,21,REPUBLICAN,199909,247980
1984,TEXAS,22,REPUBLICAN,125225,191751
1984,TEXAS,23,DEMOCRAT,95721,95721
1984,TEXAS,24,DEMOCRAT,105210,176918
1984,TEXAS,25,DEMOCRAT,113946,177920
1984,TEXAS,26,REPUBLICAN,126641,247094
1984,TEXAS,27,DEMOCRAT,105516,165799
1984,UTAH,1,REPUBLICAN,142952,200717
1984,UTAH,2,REPUBLICAN,105540,213793
1984,UTAH,3,REPUBLICAN,138918,186572
1984,VERMONT,0,REPUBLICAN,148025,226297
1984,VIRGINIA,1,REPUBLICAN,118085,199822
1984,VIRGINIA,2,REPUBLICAN,136632,136888
1984,VIRGINIA,3,REPUBLICAN,169987,198567
1984,VIRGINIA,4,DEMOCRAT,120093,120162
1984,VIRGINIA,5,DEMOCRAT,117738,117778
1984,VIRGINIA,6,DEMOCRAT,105207,196560
1984,VIRGINIA,7,REPUBLICAN,109110,193156
1984,VIRGINIA,8,REPUBLICAN,125015,224091
1984,VIRGINIA,9,DEMOCRAT,102446,196956
1984,VIRGINIA,10,REPUBLICAN,158528,253625
1984,WASHINGTON,1,REPUBLICAN,147926,262927
1984,WASHINGTON,2,DEMOCRAT,142065,242392
1984,WASHINGTON,3,DEMOCRAT,150432,211651
1984,WASHINGTON,4,REPUBLICAN,150322,197480
1984,WASHINGTON,5,DEMOCRAT,154988,222426
1984,WASHINGTON,6,DEMOCRAT,124367,188041
1984,WASHINGTON,7,DEMOCRAT,174560,247846
1984,WASHINGTON,8,REPUBLICAN,146891,235270
1984,WEST VIRGINIA,1,DEMOCRAT,104639,192261
1984,WEST VIRGINIA,2,DEMOCRAT,100345,179281
1984,WEST VIRGINIA,3,DEMOCRAT,125306,184434
1984,WEST VIRGINIA,4,DEMOCRAT,98919,148393
1984,WISCONSIN,1,DEMOCRAT,127184,226264
1984,WISCONSIN,2,DEMOCRAT,159987,251357
1984,WISCONSIN,3,REPUBLICAN,160437,234695
1984,WISCONSIN,4,DEMOCRAT,158722,238222
1984,WISCONSIN,5,DEMOCRAT,175243,178819
1984,WISCONSIN,6,REPUBLICAN,170271,224546
1984,WISCONSIN,7,DEMOCRAT,146131,238652
1984,WISCONSIN,8,REPUBLICAN,161005,237107
1984,WISCONSIN,9,REPUBLICAN,180247,245716
1984,WYOMING,0,REPUBLICAN,138234,187904
1986,ALABAMA,1,REPUBLICAN,96469,96469
1986,ALABAMA,2,REPUBLICAN,115302,172870
1986,ALABAMA,3,DEMOCRAT,115127,142896
1986,ALABAMA,4,DEMOCRAT,132881,171469
1986,ALABAMA,5,DEMOCRAT,125406,158934
1986,ALABAMA,6,DEMOCRAT,139608,191976
1986,ALABAMA,7,DEMOCRAT,108126,180903
1986,ALASKA,0,REPUBLICAN,101799,180277
1986,ARIZONA,1,REPUBLICAN,127370,178533
1986,ARIZONA,2,DEMOCRAT,77239,105407
1986,ARIZONA,3,REPUBLICAN,146462,146462
1986,ARIZONA,4,REPUBLICAN,121939,188833
1986,ARIZONA,5,REPUBLICAN,119647,184495
1986,ARKANSAS,1,DEMOCRAT,105782,164719
1986,ARKANSAS,2,DEMOCRAT,128822,170146
1986,ARKANSAS,3,REPUBLICAN,145127,181856
1986,ARKANSAS,4,DEMOCRAT,115339,148924
1986,CALIFORNIA,1,DEMOCRAT,138174,204759
1986,CALIFORNIA,2,REPUBLICAN,109758,188414
1986,CALIFORNIA,3,DEMOCRAT,158709,208974
1986,CALIFORNIA,4,DEMOCRAT,128364,182960
1986,CALIFORNIA,5,DEMOCRAT,122688,163214
1986,CALIFORNIA,6,DEMOCRAT,142946,193552
1986,CALIFORNIA,7,DEMOCRAT,124174,186553
1986,CALIFORNIA,8,DEMOCRAT,121790,202935
1986,CALIFORNIA,9,DEMOCRAT,113490,208409
1986,CALIFORNIA,10,DEMOCRAT,84240,119564
1986,CALIFORNIA,11,DEMOCRAT,112380,151695
1986,CALIFORNIA,12,REPUBLICAN,111252,187043
1986,CALIFORNIA,13,DEMOCRAT,107696,154450
1986,CALIFORNIA,14,REPUBLICAN,146906,205161
1986,CALIFORNIA,15,DEMOCRAT,93600,131775
1986,CALIFORNIA,16,DEMOCRAT,128151,163498
1986,CALIFORNIA,17,REPUBLICAN,88787,147469
1986,CALIFORNIA,18,DEMOCRAT,101480,142387
1986,CALIFORNIA,19,REPUBLICAN,122578,124919
1986,CALIFORNIA,20,REPUBLICAN,129989,179016
1986,CALIFORNIA,21,REPUBLICAN,132090,193091
1986,CALIFORNIA,22,REPUBLICAN,141096,191176
1986,CALIFORNIA,23,DEMOCRAT,121468,184754
