"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"99 years"	"99"	"Female"	"F"	"2017"	"2017"	603	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"99 years"	"99"	"Female"	"F"	"2018"	"2018"	642	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"99 years"	"99"	"Female"	"F"	"2019"	"2019"	581	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"99 years"	"99"	"Female"	"F"	"2020 "	"2020"	774	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2013"	"2013"	1108	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2014"	"2014"	1047	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2015"	"2015"	1219	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2016"	"2016"	1189	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2017"	"2017"	1258	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2018"	"2018"	1320	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2019"	"2019"	1297	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100"	"Female"	"F"	"2020 "	"2020"	1649	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2014"	"2014"	10	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2016"	"2016"	12	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"Female"	"F"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2013"	"2013"	30	5326	563.3
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2014"	"2014"	25	5346	467.6
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2015"	"2015"	33	5390	612.2
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2016"	"2016"	22	5293	415.6
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2017"	"2017"	27	5334	506.2
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2018"	"2018"	26	5148	505.1
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2019"	"2019"	25	5141	486.3
	"Rhode Island"	"44"	"< 1 year"	"0"	"Female"	"F"	"2020 "	"2020"	19	5087	Unreliable
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2013"	"2013"	Suppressed	5340	Suppressed
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2014"	"2014"	Suppressed	5333	Suppressed
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2015"	"2015"	Suppressed	5361	Suppressed
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2016"	"2016"	0	5376	Unreliable
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2017"	"2017"	0	5458	Unreliable
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2018"	"2018"	Suppressed	5323	Suppressed
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2019"	"2019"	Suppressed	5364	Suppressed
	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"2020 "	"2020"	Suppressed	5144	Suppressed
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2013"	"2013"	Suppressed	5284	Suppressed
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2014"	"2014"	0	5429	Unreliable
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2015"	"2015"	Suppressed	5384	Suppressed
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2016"	"2016"	Suppressed	5216	Suppressed
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2017"	"2017"	0	5393	Unreliable
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2018"	"2018"	Suppressed	5346	Suppressed
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2019"	"2019"	0	5287	Unreliable
	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"2020 "	"2020"	Suppressed	5408	Suppressed
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2013"	"2013"	0	5369	Unreliable
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2014"	"2014"	Suppressed	5324	Suppressed
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2015"	"2015"	Suppressed	5513	Suppressed
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2016"	"2016"	Suppressed	5364	Suppressed
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2017"	"2017"	Suppressed	5247	Suppressed
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2018"	"2018"	Suppressed	5394	Suppressed
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2019"	"2019"	0	5389	Unreliable
	"Rhode Island"	"44"	"3 years"	"3"	"Female"	"F"	"2020 "	"2020"	0	5225	Unreliable
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2013"	"2013"	Suppressed	5323	Suppressed
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2014"	"2014"	Suppressed	5377	Suppressed
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2015"	"2015"	0	5318	Unreliable
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2016"	"2016"	0	5457	Unreliable
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2017"	"2017"	0	5284	Unreliable
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2018"	"2018"	0	5243	Unreliable
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2019"	"2019"	Suppressed	5474	Suppressed
	"Rhode Island"	"44"	"4 years"	"4"	"Female"	"F"	"2020 "	"2020"	Suppressed	5468	Suppressed
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2013"	"2013"	0	5657	Unreliable
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2014"	"2014"	Suppressed	5352	Suppressed
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2015"	"2015"	0	5429	Unreliable
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2016"	"2016"	0	5206	Unreliable
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2017"	"2017"	Suppressed	5435	Suppressed
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2018"	"2018"	Suppressed	5298	Suppressed
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2019"	"2019"	0	5325	Unreliable
	"Rhode Island"	"44"	"5 years"	"5"	"Female"	"F"	"2020 "	"2020"	0	5403	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2013"	"2013"	0	5658	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2014"	"2014"	0	5667	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2015"	"2015"	0	5328	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2016"	"2016"	0	5439	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2017"	"2017"	0	5321	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2018"	"2018"	0	5418	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2019"	"2019"	0	5320	Unreliable
	"Rhode Island"	"44"	"6 years"	"6"	"Female"	"F"	"2020 "	"2020"	Suppressed	5311	Suppressed
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2013"	"2013"	Suppressed	5787	Suppressed
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2014"	"2014"	0	5657	Unreliable
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2015"	"2015"	Suppressed	5628	Suppressed
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2016"	"2016"	0	5306	Unreliable
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2017"	"2017"	0	5383	Unreliable
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2018"	"2018"	0	5315	Unreliable
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2019"	"2019"	0	5416	Unreliable
	"Rhode Island"	"44"	"7 years"	"7"	"Female"	"F"	"2020 "	"2020"	Suppressed	5361	Suppressed
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2013"	"2013"	Suppressed	5814	Suppressed
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2014"	"2014"	0	5808	Unreliable
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2015"	"2015"	0	5674	Unreliable
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2016"	"2016"	0	5593	Unreliable
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2017"	"2017"	Suppressed	5352	Suppressed
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2018"	"2018"	0	5423	Unreliable
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2019"	"2019"	0	5267	Unreliable
	"Rhode Island"	"44"	"8 years"	"8"	"Female"	"F"	"2020 "	"2020"	Suppressed	5437	Suppressed
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2013"	"2013"	0	5975	Unreliable
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2014"	"2014"	0	5824	Unreliable
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2015"	"2015"	Suppressed	5815	Suppressed
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2016"	"2016"	0	5646	Unreliable
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2017"	"2017"	0	5643	Unreliable
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2018"	"2018"	0	5328	Unreliable
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2019"	"2019"	Suppressed	5418	Suppressed
	"Rhode Island"	"44"	"9 years"	"9"	"Female"	"F"	"2020 "	"2020"	0	5263	Unreliable
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2013"	"2013"	Suppressed	5905	Suppressed
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2014"	"2014"	Suppressed	5939	Suppressed
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2015"	"2015"	0	5814	Unreliable
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2016"	"2016"	0	5804	Unreliable
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2017"	"2017"	Suppressed	5672	Suppressed
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2018"	"2018"	Suppressed	5633	Suppressed
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2019"	"2019"	0	5303	Unreliable
	"Rhode Island"	"44"	"10 years"	"10"	"Female"	"F"	"2020 "	"2020"	0	5439	Unreliable
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2013"	"2013"	0	5850	Unreliable
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2014"	"2014"	0	5914	Unreliable
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2015"	"2015"	Suppressed	5973	Suppressed
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2016"	"2016"	0	5756	Unreliable
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2017"	"2017"	0	5758	Unreliable
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2018"	"2018"	0	5700	Unreliable
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2019"	"2019"	Suppressed	5654	Suppressed
	"Rhode Island"	"44"	"11 years"	"11"	"Female"	"F"	"2020 "	"2020"	0	5294	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2013"	"2013"	Suppressed	5858	Suppressed
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2014"	"2014"	0	5851	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2015"	"2015"	0	5869	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2016"	"2016"	0	5960	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2017"	"2017"	0	5788	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2018"	"2018"	0	5755	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2019"	"2019"	0	5702	Unreliable
	"Rhode Island"	"44"	"12 years"	"12"	"Female"	"F"	"2020 "	"2020"	Suppressed	5624	Suppressed
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2013"	"2013"	0	6063	Unreliable
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2014"	"2014"	Suppressed	5894	Suppressed
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2015"	"2015"	0	5866	Unreliable
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2016"	"2016"	Suppressed	5864	Suppressed
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2017"	"2017"	Suppressed	5894	Suppressed
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2018"	"2018"	Suppressed	5793	Suppressed
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2019"	"2019"	0	5806	Unreliable
	"Rhode Island"	"44"	"13 years"	"13"	"Female"	"F"	"2020 "	"2020"	Suppressed	5666	Suppressed
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2013"	"2013"	0	6089	Unreliable
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2014"	"2014"	Suppressed	6172	Suppressed
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2015"	"2015"	Suppressed	5893	Suppressed
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2016"	"2016"	Suppressed	5864	Suppressed
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2017"	"2017"	Suppressed	5972	Suppressed
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2018"	"2018"	0	5933	Unreliable
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2019"	"2019"	Suppressed	5791	Suppressed
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	"2020 "	"2020"	Suppressed	5772	Suppressed
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2013"	"2013"	0	6211	Unreliable
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2014"	"2014"	0	6187	Unreliable
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2015"	"2015"	Suppressed	6220	Suppressed
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2016"	"2016"	Suppressed	5958	Suppressed
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2017"	"2017"	Suppressed	5907	Suppressed
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2018"	"2018"	Suppressed	6052	Suppressed
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2019"	"2019"	Suppressed	5990	Suppressed
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	"2020 "	"2020"	Suppressed	5752	Suppressed
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2013"	"2013"	Suppressed	6264	Suppressed
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2014"	"2014"	Suppressed	6325	Suppressed
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2015"	"2015"	Suppressed	6256	Suppressed
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2016"	"2016"	Suppressed	6304	Suppressed
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2017"	"2017"	Suppressed	6091	Suppressed
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2018"	"2018"	0	5994	Unreliable
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2019"	"2019"	0	6114	Unreliable
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	"2020 "	"2020"	0	5905	Unreliable
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2013"	"2013"	Suppressed	6413	Suppressed
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2014"	"2014"	Suppressed	6482	Suppressed
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2015"	"2015"	Suppressed	6446	Suppressed
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2016"	"2016"	Suppressed	6345	Suppressed
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2017"	"2017"	Suppressed	6327	Suppressed
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2018"	"2018"	0	6113	Unreliable
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2019"	"2019"	Suppressed	6101	Suppressed
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	"2020 "	"2020"	Suppressed	6079	Suppressed
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2013"	"2013"	Suppressed	8662	Suppressed
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2014"	"2014"	0	8620	Unreliable
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2015"	"2015"	Suppressed	8663	Suppressed
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2016"	"2016"	Suppressed	8586	Suppressed
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2017"	"2017"	Suppressed	8603	Suppressed
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2018"	"2018"	Suppressed	8387	Suppressed
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2019"	"2019"	0	8242	Unreliable
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	"2020 "	"2020"	Suppressed	8069	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2013"	"2013"	Suppressed	9717	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2014"	"2014"	Suppressed	9710	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2015"	"2015"	Suppressed	9508	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2016"	"2016"	Suppressed	9557	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2017"	"2017"	Suppressed	9521	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2018"	"2018"	Suppressed	9341	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2019"	"2019"	Suppressed	9315	Suppressed
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	"2020 "	"2020"	Suppressed	9079	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2013"	"2013"	Suppressed	9287	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2014"	"2014"	0	9273	Unreliable
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2015"	"2015"	Suppressed	9081	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	Suppressed	8858	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	Suppressed	8766	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	Suppressed	8655	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	Suppressed	8647	Suppressed
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	"2020 "	"2020"	Suppressed	8556	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2013"	"2013"	Suppressed	8533	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2014"	"2014"	Suppressed	8662	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2015"	"2015"	Suppressed	8396	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	Suppressed	8314	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	0	8169	Unreliable
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	Suppressed	7901	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	Suppressed	7892	Suppressed
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	"2020 "	"2020"	Suppressed	7868	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2013"	"2013"	Suppressed	7668	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2014"	"2014"	Suppressed	7688	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2015"	"2015"	Suppressed	7686	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	Suppressed	7498	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	Suppressed	7501	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	Suppressed	7219	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	Suppressed	7072	Suppressed
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	"2020 "	"2020"	Suppressed	7040	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	Suppressed	7629	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	Suppressed	7236	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	Suppressed	7287	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	Suppressed	7344	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	Suppressed	7296	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	0	7038	Unreliable
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	Suppressed	6843	Suppressed
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	"2020 "	"2020"	Suppressed	6516	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	Suppressed	7692	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	Suppressed	7554	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	Suppressed	7196	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	Suppressed	7309	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	Suppressed	7398	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	Suppressed	7187	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	Suppressed	7040	Suppressed
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	"2020 "	"2020"	Suppressed	6758	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	Suppressed	7592	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	Suppressed	7576	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	Suppressed	7426	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	Suppressed	7157	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	Suppressed	7069	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	Suppressed	7319	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	Suppressed	7104	Suppressed
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	"2020 "	"2020"	Suppressed	6882	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	Suppressed	6921	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	Suppressed	7676	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	Suppressed	7564	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	Suppressed	7417	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	Suppressed	7530	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	Suppressed	7084	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	Suppressed	7292	Suppressed
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	"2020 "	"2020"	Suppressed	7143	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	Suppressed	6680	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	Suppressed	7020	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	Suppressed	7797	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	Suppressed	7490	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	Suppressed	7687	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	Suppressed	7447	Suppressed
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	Suppressed	7193	Suppressed
