,death
185270,0
185272,0
185273,0
185274,0
185282,0
185286,0
185287,0
185290,1
185294,0
185295,0
185301,0
185302,0
185307,0
185309,0
185310,0
185311,0
185312,0
185315,0
185318,0
185321,0
185322,1
185325,0
185328,0
185331,0
185332,0
185335,0
185336,0
185339,0
185341,0
185348,0
185352,0
185354,0
185360,1
185361,0
185365,0
185375,0
185376,0
185377,0
185379,0
185383,0
185384,0
185385,0
185386,0
185387,0
185388,0
185393,0
185394,1
185397,0
185400,0
185407,0
185408,0
185409,0
185412,0
185414,0
185415,0
185416,0
185417,0
185418,0
185419,0
185422,0
185426,0
185430,0
185431,0
185433,0
185435,0
185438,0
185439,0
185440,0
185441,0
185445,0
185450,0
185454,0
185455,0
185456,0
185460,0
185465,0
185467,0
185468,0
185470,1
185471,0
185472,0
185474,0
185477,0
185478,0
185481,0
185482,0
185484,0
185490,0
185491,0
185492,0
185493,1
185496,0
185504,0
185507,0
185513,1
185515,0
185516,0
185517,0
185518,0
185520,0
185521,0
185523,0
185524,0
185526,0
185528,0
185529,0
185530,0
185531,0
185532,1
185533,0
185534,0
185535,1
185537,0
185540,0
185546,1
185547,0
185548,0
185550,0
185554,0
185555,0
185556,0
185559,0
185565,0
185573,0
185574,0
185578,0
185581,0
185582,0
185583,0
185585,0
185589,0
185590,0
185595,0
185600,0
185601,1
185603,0
185607,0
185608,0
185609,0
185611,0
185613,0
185615,0
185616,0
185617,1
185619,0
185634,0
185637,0
185641,0
185644,0
185647,0
185649,0
185650,0
185651,0
185653,0
185655,0
185656,0
185658,0
185660,0
185663,0
185670,0
185673,0
185674,0
185675,0
185677,0
185678,1
185682,0
185683,0
185685,0
185689,0
185692,0
185693,0
185695,0
185698,0
185700,0
185701,0
185702,0
185703,0
185706,0
185707,0
185710,1
185711,0
185713,0
185716,0
185717,0
185718,0
185719,1
185721,0
185735,0
185736,0
185738,0
185741,0
185743,0
185744,0
185746,0
185748,0
185749,0
185751,0
185757,0
185761,0
185762,1
185764,0
185766,0
185770,0
185773,0
185775,0
185777,0
185779,0
185780,0
185781,1
185782,0
185788,0
185793,0
185801,0
185803,0
185804,0
185809,0
185814,0
185816,0
185817,0
185819,0
185820,0
185821,0
185822,0
185824,0
185825,0
185826,0
185827,0
185830,0
185832,0
185835,0
185837,1
185842,0
185843,0
185844,0
185846,1
185847,0
185849,0
185852,0
185856,0
185857,0
185860,0
185861,0
185863,0
185870,1
185873,0
185874,0
185877,0
185881,0
185882,0
185883,0
185885,0
185887,0
185889,0
185891,1
185895,0
185898,0
185899,0
185900,0
185904,0
185905,0
185906,0
185909,0
185911,0
185912,1
185915,0
185916,0
185922,0
185923,0
185934,1
185937,0
185938,0
185942,0
185945,0
185946,0
185947,0
185951,0
185953,1
185954,0
185956,1
185957,0
185959,0
185961,0
185962,0
185969,0
185972,0
185973,0
185974,0
185976,0
185980,0
185982,0
185984,0
185988,1
185989,0
185991,0
185992,0
185994,0
185995,0
185998,0
186000,0
186001,0
186004,0
186006,0
186007,0
186009,0
186023,0
186024,0
186033,1
186034,0
186035,0
186037,0
186044,0
186046,0
186047,0
186048,0
186049,0
186056,1
186058,0
186068,0
186071,0
186072,0
186073,0
186074,0
186075,0
186076,0
186078,0
186081,0
186086,0
186090,0
186092,1
186095,0
186097,0
186099,0
186100,0
186102,1
186103,0
186106,0
186107,0
186110,0
186113,0
186115,0
186116,0
186117,0
186119,0
186120,0
186122,0
186123,0
186126,0
186132,0
186134,0
186136,0
186137,0
186138,0
186139,0
186144,0
186147,0
186149,0
186154,0
186156,0
186158,0
186160,1
186162,1
186163,1
186164,0
186165,0
186168,1
186170,0
186171,0
186172,0
186174,0
186176,1
186177,0
186181,0
186184,0
186189,0
186190,0
186191,0
186192,1
186193,0
186194,0
186197,0
186198,0
186199,0
186205,0
186211,0
186213,0
186215,0
186223,0
186229,0
186234,0
186237,0
186239,1
186242,0
186244,0
186246,0
186252,0
186254,1
186255,0
186257,0
186258,0
186259,0
186261,0
186268,0
186269,0
186272,1
186273,0
186274,0
186275,0
186276,0
186280,0
186281,0
186286,1
186287,0
186288,0
186296,0
186297,0
186299,1
186301,1
186302,0
186304,0
186305,0
186306,0
186307,0
186308,0
186310,0
186313,1
186314,0
186318,0
186320,0
186321,0
186326,0
186328,0
186329,1
186331,0
186332,0
186334,0
186339,0
186340,0
186342,0
186346,0
186348,0
186355,0
186356,0
186357,0
186360,1
186361,1
186363,0
186366,0
186369,0
186374,0
186375,0
186376,0
186380,0
186381,0
186385,0
186390,0
186392,0
186393,0
186394,0
186396,0
186401,0
186406,1
186410,0
186411,0
186415,0
186421,0
186422,0
186424,1
186429,1
186430,0
186432,0
186434,0
186436,0
186439,0
186440,1
186442,1
186447,0
186449,0
186451,0
186458,1
186465,0
186466,0
186467,1
186468,0
186470,0
186476,0
186479,0
186480,0
186481,1
186485,1
186487,0
186488,0
186498,0
186502,0
186505,0
186508,0
186509,0
186510,0
186511,0
186516,0
186522,0
186524,0
186527,0
186529,0
186531,0
186533,0
186535,0
186539,0
186546,0
186547,0
186551,0
186554,0
186556,0
186560,0
186561,0
186564,1
186568,0
186573,0
186575,0
186576,1
186577,0
186581,0
186590,0
186592,0
186596,0
186598,0
186601,0
186602,0
186603,1
186604,1
186605,0
186607,0
186608,0
186613,0
186616,0
186619,0
186626,0
186627,0
186632,0
186633,0
186634,0
186635,0
186636,0
186637,0
186640,1
186641,0
186642,0
186643,0
186645,1
186646,1
186647,0
186649,0
186650,0
186656,0
186659,0
186660,1
186664,0
186668,1
186669,0
186671,0
186675,0
186680,0
186689,0
186691,0
186692,0
186696,0
186697,0
186698,0
186703,0
186705,0
186706,0
186709,0
186711,0
186715,0
186718,0
186719,1
186723,1
186724,0
186725,0
186728,0
186729,0
186732,0
186733,0
186735,0
186737,0
186738,0
186745,0
186749,0
186750,0
186752,0
186764,0
186766,0
186769,1
186770,0
186771,1
186772,0
186773,0
186775,0
186776,0
186779,0
186781,0
186783,0
186785,0
186788,0
186790,0
186792,0
186793,0
186799,0
186802,0
186803,0
186806,0
186807,0
186816,0
186817,0
186820,0
186823,1
186824,1
186826,0
186827,0
186831,1
186832,0
186833,0
186834,0
186835,0
186838,0
186845,0
186846,0
186849,0
186850,0
186854,1
186856,0
186861,0
186862,0
186870,0
186872,0
186873,0
186874,0
186875,0
186879,1
186880,0
186885,0
186886,0
186890,0
186894,1
186896,1
186902,0
186906,0
186907,0
186908,0
186914,0
186915,0
186916,0
186917,0
186918,0
186921,1
186923,0
186924,0
186925,0
186928,0
186931,0
186934,0
186938,0
186939,0
186942,0
186946,0
186949,0
186950,0
186954,0
186958,0
186962,1
186963,0
186965,1
186967,0
186969,0
186971,0
186972,0
186973,0
186976,0
186990,0
186991,0
186992,0
186996,0
187000,0
187001,0
187003,0
187004,0
187009,0
187011,0
187016,0
187021,0
187023,1
187026,0
187030,0
187036,0
187037,0
187041,1
187042,1
187044,0
187055,0
187056,0
187058,0
187059,0
187060,0
187061,0
187062,0
187065,1
187066,0
187069,0
187071,0
187072,0
187073,0
187074,0
187075,0
187079,0
187080,0
187082,0
187084,0
187088,0
187089,0
187093,0
187094,1
187095,0
187097,1
187098,0
187102,0
187105,0
187108,1
187110,0
187111,0
187113,0
187114,0
187116,1
187117,0
187120,0
187121,0
187123,0
187124,0
187126,0
187127,0
187134,0
187138,0
187139,0
187140,0
187145,1
187150,0
187151,0
187152,0
187153,0
187154,0
187155,1
187156,0
187160,0
187161,0
187167,0
187168,1
187169,0
187173,0
187174,0
187177,0
187181,0
187184,0
187190,0
187193,1
187197,0
187198,0
187201,0
187203,0
187208,1
187210,0
187213,0
187214,0
187215,0
187216,0
187217,0
187218,0
187222,0
187226,0
187227,0
187228,0
187229,0
187230,1
187233,0
187235,0
187236,0
187237,0
187240,0
187242,1
187244,0
187245,0
187246,0
187247,0
187248,0
187252,0
187255,0
187258,0
187259,0
187269,0
187282,0
187285,0
187290,0
187296,0
187297,0
187298,0
187303,0
187306,0
187308,0
187309,1
187312,0
187316,0
187319,0
187322,0
187323,0
187329,0
187333,0
187334,0
187338,0
187339,0
187341,0
187342,1
187343,0
187345,1
187346,0
187347,0
187349,0
187352,0
187354,1
187356,1
187357,0
187359,0
187361,0
187364,0
187365,0
187367,0
187374,0
187376,1
187377,0
187383,0
187385,0
187387,0
187392,0
187394,0
187397,0
187399,0
187401,0
187402,0
187404,0
187405,0
187407,0
187409,0
187417,0
187426,0
187427,0
187428,0
187431,0
187432,0
187436,0
187438,0
187440,0
187441,1
187445,0
187449,0
187453,0
187455,0
187456,0
187463,0
187464,0
187466,0
187471,0
187473,0
187476,0
187480,0
187486,0
187489,0
187490,0
187492,1
187494,0
187499,0
187502,0
187505,0
187506,0
187518,0
187520,0
187525,0
187526,0
187529,0
187531,0
187533,0
187534,0
187535,0
187538,0
187539,0
187540,0
187542,0
187543,0
187546,0
187548,0
187552,0
187554,0
187556,0
187557,0
187558,0
187563,0
187567,0
187568,0
187570,0
187574,1
187577,0
187578,0
187579,0
187581,0
187582,0
187589,0
187590,0
187591,1
187596,0
187597,0
187598,0
187599,0
187600,0
187602,0
187604,0
187608,0
187611,1
187613,0
187614,0
187615,0
187617,0
187618,0
187619,0
187620,0
187624,0
187625,0
187628,0
187631,0
187632,0
187635,0
187637,0
187640,0
187641,0
187643,0
187645,0
187648,0
187649,0
187653,0
187654,0
187657,0
187658,0
187659,0
187663,0
187664,0
187667,0
187669,0
187673,0
187675,0
187678,1
187679,0
187681,0
187684,0
187685,0
187691,0
187692,0
187693,0
187695,0
187699,0
187701,0
187702,0
187704,0
187706,1
187709,0
187712,0
187715,0
187718,0
187720,0
187721,0
187724,0
187725,0
187726,0
187727,0
187733,0
187738,0
187741,0
187747,0
187749,0
187752,0
187753,0
187754,0
187760,0
187769,0
187770,0
187771,0
187773,0
187775,0
187779,1
187780,0
187781,0
187783,0
187784,0
187786,0
187787,0
187789,0
187791,0
187793,0
187795,0
187796,0
187800,0
187805,0
187808,0
187810,0
187811,0
187812,1
187813,0
187814,0
187817,1
187818,0
187821,0
187822,0
187823,0
187825,0
187828,0
187830,0
187837,1
187843,1
187845,0
187847,0
187848,0
187849,0
187854,0
187858,0
187869,0
187871,0
187872,0
187875,0
187876,0
187877,0
187878,0
187882,0
187885,0
187886,0
187887,0
187889,0
187891,0
187893,0
187900,0
187910,1
187911,0
187912,0
187918,0
187919,0
187922,0
187925,0
187931,0
187939,0
187941,0
187943,1
187944,0
187945,0
187947,1
187949,0
187952,0
187954,0
187957,1
187958,0
187959,0
187960,0
187962,0
187965,0
187967,0
187968,0
187971,0
187972,0
187975,0
187976,0
187978,0
187982,0
187984,0
187986,0
187989,0
187995,0
187997,0
187999,0
188002,0
188004,1
188007,0
188008,0
188011,0
188014,0
188015,0
188016,0
188017,0
188022,0
188023,0
188025,0
188026,0
188028,0
188032,0
188033,0
188034,0
188040,0
188045,0
188046,1
188049,0
188050,0
188055,0
188057,0
188062,1
188064,0
188067,0
188070,0
188075,0
188078,0
188079,0
188084,0
188088,0
188093,0
188096,0
188103,0
188104,0
188107,0
188111,0
188112,0
188113,1
188115,0
188116,0
188119,0
188125,0
188136,0
188139,0
188140,0
188144,0
188147,1
188151,1
188152,0
188154,0
188158,0
188160,1
188163,0
188164,1
188169,0
188170,0
188171,0
188175,0
188177,0
188181,0
188182,0
188183,0
188185,0
188186,0
188187,0
188188,0
188189,0
188190,0
188198,0
188199,0
188203,0
188205,1
188209,0
188213,0
188215,0
188216,0
188219,0
188220,0
188221,0
188222,0
188225,0
188229,0
188231,0
188232,0
188233,0
188234,0
188235,0
188237,0
188240,0
188241,0
188246,0
188247,0
188249,0
188250,0
188252,0
188255,0
188256,0
188258,0
188260,0
188262,0
188263,0
188266,0
188267,0
188268,0
188269,0
188271,0
188272,1
188274,0
188275,0
188277,0
188282,0
188283,0
188287,1
188289,0
188290,0
188293,0
188296,0
188299,0
188301,0
188302,1
188305,0
188306,0
188308,0
188309,0
188310,0
188311,0
188315,0
188320,0
188322,1
188323,0
188324,0
188326,0
188329,0
188332,1
188333,0
188336,0
188338,0
188339,0
188340,0
188341,0
188344,0
188347,0
188351,0
188356,0
188357,0
188359,0
188361,0
188362,0
188364,0
188368,0
188371,0
188373,0
188374,0
188378,0
188379,0
188380,1
188382,0
188384,0
188386,0
188393,0
188394,0
188396,0
188399,0
188400,0
188401,0
188402,0
188416,0
188417,1
188419,0
188421,0
188425,1
188426,0
188427,0
188432,0
188440,0
188442,0
188446,0
188447,1
188448,0
188450,0
188452,0
188454,0
188455,0
188458,0
188461,0
188462,0
188463,0
188464,0
188465,0
188468,1
188469,0
188475,0
188477,0
188479,0
188481,0
188484,1
188485,0
188487,0
188488,0
188490,0
188492,0
188496,0
188500,0
188506,0
188508,0
188509,0
188510,0
188511,0
188512,1
188514,0
188515,0
188516,0
188517,0
188518,0
188520,0
188522,0
188524,0
188525,0
188526,0
188528,0
188535,0
188539,0
188540,1
188545,0
188547,0
188549,0
188550,1
188551,0
188552,0
188558,0
188565,0
188566,0
188570,0
188572,0
188574,0
188575,0
188576,0
188577,1
188578,0
188579,0
188583,0
188584,0
188586,0
188588,0
188591,0
188593,0
188597,0
188598,0
188600,0
188603,0
188606,0
188607,0
188608,0
188617,1
188620,0
188623,0
188627,0
188630,0
188631,0
188634,0
188635,0
188637,0
188639,1
188644,0
188646,1
188647,0
188649,0
188650,0
188651,0
188655,1
188657,0
188663,1
188669,0
188672,0
188674,0
188678,0
188679,0
188680,0
188682,1
188688,0
188689,0
188690,0
188691,1
188692,0
188694,1
188698,0
188707,0
188711,0
188712,0
188713,1
188714,0
188715,0
188719,0
188720,0
188727,0
188728,0
188733,0
188734,0
188741,0
188742,0
188745,0
188747,0
188748,0
188756,0
188759,0
188762,0
188768,0
188773,0
188774,0
188776,0
188784,0
188786,0
188788,0
188790,0
188793,0
188794,1
188799,0
188801,0
188803,0
188808,0
188811,0
188820,0
188822,0
188823,0
188826,0
188833,0
188836,1
188837,0
188838,0
188842,0
188845,0
188849,0
188851,0
188852,0
188854,1
188857,0
188861,0
188865,0
188867,0
188871,0
188874,0
188885,0
188888,1
188889,1
188892,0
188894,0
188898,0
188899,0
188900,0
188903,0
188904,1
188905,0
188907,0
188908,0
188911,1
188914,0
188915,1
188916,0
188919,0
188922,0
188924,0
188927,0
188928,0
188929,0
188936,0
188937,0
188938,0
188940,0
188941,0
188942,0
188943,0
188944,0
188946,1
188947,0
188949,0
188956,0
188958,0
188962,1
188964,0
188966,0
188968,0
188969,0
188971,0
188981,0
188982,0
188984,0
188986,0
188988,0
188992,0
188995,0
188997,0
188998,0
189000,0
189004,0
189005,0
189007,0
189008,0
189014,0
189015,0
189017,0
189022,0
189025,0
189027,0
189031,0
189040,0
189044,0
189046,0
189048,0
189049,0
189052,0
189054,0
189060,0
189061,0
189065,0
189068,0
189070,0
189073,0
189075,1
189076,0
189077,0
189080,0
189081,0
189083,0
189084,0
189085,0
189086,0
189089,0
189090,0
189091,0
189097,0
189099,0
189100,0
189101,0
189102,0
189103,0
189111,0
189113,0
189117,0
189122,0
189127,0
189128,0
189129,0
189131,0
189133,0
189135,0
189138,0
189141,0
189146,0
189149,0
189151,0
189155,0
189159,0
189164,0
189167,0
189168,0
189170,0
189171,0
189172,0
189176,0
189179,0
189182,0
189183,0
189185,1
189190,0
189192,0
189198,0
189199,0
189201,0
189203,0
189206,0
189208,0
189211,0
189221,0
189223,0
189224,0
189236,0
189240,0
189246,0
189251,1
189252,0
189254,1
189255,0
189256,0
189257,0
189258,0
189260,0
189261,0
189262,1
189266,0
189268,0
189271,0
189272,0
189275,0
189277,0
189279,0
189280,0
189281,0
189282,0
189283,0
189292,0
189294,0
189296,0
189300,0
189307,1
189312,0
189315,0
189316,0
189323,0
189324,0
189327,0
189331,0
189332,0
189334,0
189350,0
189351,0
189357,0
189359,0
189360,0
189361,1
189363,1
189364,0
189366,1
189368,1
189373,0
189375,0
189380,0
189381,0
189382,0
189383,0
189385,0
189386,1
189387,0
189389,0
189391,0
189398,0
189400,0
189402,0
189403,0
189406,0
189409,0
189412,0
189416,0
189426,0
189428,0
189431,0
189432,0
189439,0
189440,0
189442,0
189445,0
189446,1
189447,0
189452,0
189458,0
189460,0
189465,0
189467,0
189469,0
189473,0
189474,0
189476,1
189478,0
189483,0
189494,1
189495,0
189498,0
189502,0
189507,0
189509,0
189510,0
189511,0
189512,0
189516,0
189517,0
189519,1
189526,0
189528,0
189530,0
189532,0
189534,0
189535,1
189539,0
189540,1
189542,0
189543,0
189545,0
189549,0
189554,0
189555,0
189558,0
189561,0
189564,0
189565,0
189568,0
189569,0
189570,0
189571,0
189576,0
189578,0
189580,0
189582,0
189584,0
189585,0
189586,0
189587,0
189590,0
189591,0
189592,0
189593,1
189595,0
189596,0
189598,0
189599,0
189601,0
189604,0
189606,0
189610,0
189617,0
189618,0
189624,0
189625,0
189629,0
189630,0
189632,0
189633,0
189636,0
189638,0
189640,0
189645,1
189646,0
189651,0
189653,0
189656,0
189658,0
189659,1
189660,0
189667,0
189669,0
189670,1
189673,0
189676,0
189681,0
189683,0
189684,0
189685,1
189688,0
189692,1
189694,0
189695,1
189697,0
189699,0
189700,0
189702,1
189706,1
189707,0
189710,0
189712,0
189713,0
189718,0
189719,1
189720,0
189721,0
189722,0
189724,0
189726,0
189730,0
189732,0
189733,0
189735,0
189736,0
189738,0
189741,0
189743,0
189744,0
189748,0
189751,0
189755,0
189756,0
189757,0
189759,0
189760,0
189761,0
189762,0
189763,0
189764,0
189765,0
189766,0
189770,0
189771,1
189774,0
189777,0
189789,0
189790,0
189791,0
189793,0
189795,0
189797,1
189803,0
189806,0
189808,0
189809,1
189811,0
189813,0
189816,0
189817,0
189818,1
189819,0
189828,0
189829,0
189831,0
189832,0
189833,0
189835,0
189836,0
189839,0
189844,0
189847,0
189848,0
189850,0
189851,0
189855,0
189856,0
189857,0
189858,1
189863,0
189868,0
189870,0
189874,0
189876,1
189877,0
189878,0
189881,1
189882,1
189883,0
189885,0
189887,0
189890,0
189892,0
189896,0
189898,0
189901,0
189902,0
189903,0
189905,0
189909,0
189911,0
189912,0
189914,1
189915,0
189917,1
189921,0
189926,0
189933,0
189934,0
189935,0
189937,0
189938,0
189946,0
189950,0
189951,0
189954,1
189961,0
189962,1
189966,0
189968,0
189969,0
189972,0
189975,0
189976,0
189977,0
189981,0
189982,0
189985,1
189991,0
189992,0
189994,0
189996,0
189997,1
189998,0
190000,0
190003,0
190007,0
190008,0
190010,1
190013,1
190018,0
190019,1
190025,0
190026,0
190027,1
190028,0
190029,0
190034,1
190035,0
190036,0
190037,0
190038,0
190043,0
190044,1
190047,0
190048,0
190051,0
190054,0
190055,0
190057,0
190058,0
190059,0
190061,0
190062,0
190069,1
190072,0
190075,0
190080,0
190082,0
190083,0
190091,0
190097,0
190098,0
190101,0
190104,0
190108,0
190110,0
190113,0
190114,1
190118,0
190119,0
190121,0
190122,0
190127,1
190128,0
190131,0
190133,0
190135,0
190136,0
190137,1
190140,0
190143,0
190146,0
190148,0
190151,0
190152,0
190155,1
190160,0
190161,0
190166,0
190168,0
190170,0
190171,0
190173,0
190176,0
190177,0
190178,0
190180,0
190181,0
190184,0
190187,0
190191,0
190192,1
190196,1
190199,0
190204,0
190205,0
190207,0
190208,0
190209,0
190213,0
190217,0
190218,1
190219,0
190220,0
190222,0
190223,0
190227,0
190228,0
190230,0
190231,0
190232,0
190233,0
190234,0
190236,0
190238,0
190240,0
190242,0
190243,0
190247,0
190248,0
190249,0
190258,0
190259,0
190261,0
190262,0
190263,0
190264,0
190269,0
190273,0
190275,0
190276,1
190277,0
190280,0
190288,0
190289,0
190291,0
190292,0
190293,0
190299,0
190301,0
190306,0
190307,0
190308,0
190312,0
190313,0
190319,0
190325,0
190330,0
190331,0
190333,0
190334,1
190335,0
190337,0
190339,0
190340,0
190342,0
190343,0
190344,0
190348,0
190350,0
190353,0
190358,0
190362,0
190365,0
190366,0
190369,0
190371,0
190372,0
190373,0
190376,0
190378,0
190381,0
190384,0
190386,0
190388,1
190389,0
190390,0
190393,1
190394,0
190396,0
190398,0
190401,0
190403,0
190408,0
190410,0
190412,0
190413,0
190418,0
190423,0
190425,0
190426,0
190429,0
190430,0
190431,0
190432,0
190433,0
190435,0
190438,1
190439,0
190443,0
190446,0
190447,0
190448,0
190452,0
190453,0
190455,0
190460,0
190462,0
190465,0
190466,0
190467,0
190468,0
190470,0
190475,0
190476,0
190477,0
190482,0
190486,0
190493,0
190496,0
190500,0
190501,0
190502,0
190503,0
190505,0
190507,0
190508,0
190511,0
190514,0
190515,0
190517,0
190518,0
190520,1
190522,1
190523,0
190525,1
190528,0
190530,1
190532,0
190533,0
190534,0
190535,0
190538,0
190539,0
190540,0
190548,0
190552,0
190553,0
190554,0
190555,0
190558,0
190564,0
190568,0
190569,0
190570,0
190574,0
190575,0
190576,1
190577,0
190578,0
190580,0
190581,0
190582,0
190584,0
190586,1
190592,0
190600,0
190602,0
190606,1
190607,0
190608,0
190612,0
190615,0
190616,0
190623,0
190625,0
190626,0
190629,0
190632,0
190637,0
190638,0
190639,0
190640,0
190644,0
190646,0
190649,0
190653,0
190655,0
190660,0
190661,0
190662,1
190663,0
190667,1
190668,0
190670,0
190672,0
190674,0
190676,0
190677,0
190680,1
190681,0
190683,0
190685,0
190686,0
190687,0
190691,0
190693,0
190697,0
190701,0
190702,0
190703,0
190704,0
190709,0
190710,0
190720,0
190723,0
190724,1
190727,0
190728,0
190736,1
190739,0
190741,0
190742,0
190743,1
190746,0
190749,0
190754,0
190757,0
190758,0
190759,0
190760,0
190766,0
190767,0
190771,1
190772,0
190774,0
190776,0
190778,0
190780,0
190784,0
190785,0
190786,0
190789,0
190790,0
190794,0
190795,1
190797,0
190799,0
190800,0
190802,0
190804,0
190808,1
190811,0
190813,0
190817,0
190818,0
190819,1
190821,0
190822,0
190825,0
190829,0
190834,0
190839,0
190840,0
190844,0
190846,0
190847,0
190852,0
190856,0
190857,0
190865,0
190866,0
190869,0
190873,0
190877,0
190879,0
190880,0
190881,0
190885,0
190888,0
190890,0
190891,0
190895,0
190896,0
190899,0
190900,0
190905,0
190906,0
190910,0
190912,0
190913,0
190914,0
190915,0
190918,0
190919,0
190922,0
190923,0
190929,1
190930,0
190933,0
190935,0
190936,0
190939,1
190940,0
190941,0
190942,0
190943,0
190944,0
190946,0
190951,0
190956,0
190957,0
190958,0
190959,1
190962,0
190965,0
190967,0
190969,0
190976,0
190980,0
190981,0
190986,0
190987,0
190988,0
190992,1
190993,0
190994,0
190995,0
190999,0
191001,0
191003,0
191004,0
191008,0
191012,0
191015,0
191016,0
191020,0
191021,0
191026,0
191027,0
191028,0
191032,0
191039,0
191046,0
191048,0
191050,0
191055,0
191057,0
191060,0
191061,0
191063,0
191064,0
191065,0
191066,0
191068,0
191074,0
191079,0
191082,0
191086,0
191094,0
191095,0
191097,0
191102,0
191106,0
191109,0
191110,0
191111,0
191113,0
191114,0
191120,0
191121,0
191122,0
191123,1
191129,0
191134,0
191135,0
191136,0
191139,0
191141,0
191144,0
191145,0
191146,0
191147,0
191148,0
191149,0
191150,0
191151,0
191152,0
191153,0
191156,0
191158,1
191159,0
191160,0
191161,0
191163,0
191165,0
191168,0
191174,0
191176,0
191177,0
191180,0
191182,0
191184,0
191186,0
191187,0
191192,0
191201,0
191202,0
191208,0
191211,0
191212,0
191214,0
191218,0
191220,0
191224,1
191225,0
191230,0
191233,0
191238,0
191240,0
191243,0
191244,0
191248,0
191256,0
191257,0
191258,0
191262,0
191263,0
191265,1
191267,1
191268,0
191274,1
191275,0
191278,0
191280,0
191281,0
191282,0
191284,0
191285,0
191286,0
191289,0
191290,0
191293,0
191294,0
191295,1
191298,0
191299,0
191301,0
191305,1
191306,0
191310,0
191312,0
191314,1
191315,0
191317,0
191320,0
191322,1
191323,0
191328,0
191331,1
191336,1
191339,0
191342,0
191348,0
191353,0
191355,0
191356,0
191357,0
191363,0
191370,0
191373,0
191375,0
191377,0
191381,0
191384,0
191385,0
191390,0
191392,0
191397,0
191401,0
191403,0
191407,1
191410,1
191413,1
191414,0
191415,0
191420,0
191421,0
191422,0
191428,0
191429,0
191435,1
191436,0
191439,1
191440,0
191441,1
191442,0
191444,0
191447,0
191450,0
191452,1
191453,0
191456,0
191457,0
191460,0
191464,0
191465,0
191466,0
191473,1
191475,0
191481,0
191484,0
191486,0
191489,0
191490,0
191492,0
191493,1
191496,0
191497,0
191498,0
191499,0
191502,0
191503,0
191504,1
191505,0
191507,0
191509,0
191511,0
191515,1
191517,0
191520,0
191521,0
191525,1
191527,0
191530,0
191532,0
191536,0
191542,0
191543,1
191544,0
191547,0
191552,0
191554,0
191556,0
191557,0
191560,0
191564,0
191567,0
191568,0
191569,0
191570,0
191577,0
191578,0
191584,1
191587,0
191590,0
191593,0
191594,0
191598,0
191606,0
191607,1
191609,0
191615,0
191616,0
191617,1
191619,0
191622,0
191623,1
191624,1
191627,0
191628,0
191629,0
191643,0
191648,0
191651,0
191655,0
191657,0
191660,0
191661,0
191662,0
191667,0
191668,0
191669,0
191672,0
191673,0
191675,0
191680,0
191683,0
191688,1
191689,0
191691,0
191694,0
191696,0
191697,0
191700,0
191701,0
191702,0
191703,0
191704,0
191707,0
191710,1
191711,0
191713,0
191718,0
191724,0
191727,0
191728,0
191729,0
191730,0
191731,0
191734,0
191739,1
191741,1
191743,0
191747,0
191748,0
191750,0
191752,0
191755,0
191760,0
191762,0
191763,1
191764,1
191772,0
191773,1
191775,0
191778,0
191785,1
191793,0
191795,0
191796,0
191798,0
191801,0
191803,0
191808,0
191809,0
191810,1
191812,1
191813,0
191814,0
191815,0
191816,0
191818,0
191820,0
191822,1
191825,0
191830,0
191831,0
191833,1
191844,0
191846,0
191851,0
191854,0
191855,0
191856,0
191860,0
191862,0
191863,0
191868,0
191869,0
191872,0
191877,0
191878,0
191880,0
191883,0
191887,0
191890,0
191891,0
191894,0
191897,0
191901,0
191902,0
191908,0
191910,0
191911,1
191913,0
191915,0
191917,0
191918,0
191927,0
191929,0
191931,0
191932,1
191934,0
191935,0
191936,0
191945,0
191946,0
191947,0
191949,0
191950,0
191951,0
191958,0
191963,0
191968,0
191969,0
191971,0
191973,0
191974,0
191975,0
191981,0
191983,0
191984,1
191987,0
191988,0
191995,0
191996,0
191998,0
192000,0
192004,0
192005,0
192006,0
192009,1
192012,0
192018,1
192023,0
192024,0
192025,0
192030,0
192036,0
192037,0
192040,0
192043,0
192044,0
192045,0
192047,0
192048,0
192053,0
192054,0
192055,0
192057,0
192062,0
192063,0
192066,0
192070,0
192074,0
192078,0
192083,0
192084,1
192085,0
192086,0
192089,0
192092,0
192094,1
192095,0
192104,0
192107,0
192111,1
192113,0
192114,0
192119,0
192120,0
192121,0
192122,1
192124,0
192125,0
192126,0
192128,1
192145,1
192149,0
192152,0
192153,0
192159,0
192163,0
192166,0
192178,0
192179,1
192180,0
192184,0
192186,0
192189,0
192190,0
192191,0
192195,0
192197,0
192199,0
192203,0
192204,0
192205,0
192206,0
192207,0
192208,0
192209,0
192210,1
192211,1
192213,0
192215,0
192218,1
192220,1
192221,0
192223,0
192224,0
192225,0
192231,0
192232,0
192233,0
192235,1
192236,0
192240,0
192242,0
192244,0
192248,0
192250,0
192251,0
192253,0
192254,0
192255,0
192256,0
192257,0
192259,0
192264,0
192265,0
192266,0
192268,0
192270,0
192272,0
192273,0
192276,0
192279,0
192281,0
192284,0
192286,0
192288,0
192292,0
192293,0
192294,0
192296,0
192298,0
192299,0
192303,0
192304,0
192307,1
192315,0
192319,0
192320,0
192321,0
192323,0
192328,0
192330,0
192332,0
192336,0
192338,1
192342,0
192344,0
192345,1
192346,0
192350,0
192352,0
192359,0
192361,0
192364,0
